image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file
D:\project_root\data\raw\archive\10\img_07_4405133600_00042.jpg,2048,1000,10_yaozhed,1,1,1,1763,916,voc_xml,True,img_07_4405133600_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00042.xml
D:\project_root\data\raw\archive\10\img_07_4405133600_00044.jpg,2048,1000,10_yaozhed,1,310,86,1735,899,voc_xml,True,img_07_4405133600_00044.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00044.xml
D:\project_root\data\raw\archive\10\img_07_4405133600_00046.jpg,2048,1000,10_yaozhed,1,369,121,1681,962,voc_xml,True,img_07_4405133600_00046.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00046.xml
D:\project_root\data\raw\archive\10\img_07_4405376800_00037.jpg,2048,1000,10_yaozhed,1,240,389,1925,1000,voc_xml,True,img_07_4405376800_00037.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00037.xml
D:\project_root\data\raw\archive\10\img_07_4405376800_00038.jpg,2048,1000,10_yaozhed,1,718,34,1943,973,voc_xml,True,img_07_4405376800_00038.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00038.xml
D:\project_root\data\raw\archive\10\img_07_4405376800_00039.jpg,2048,1000,10_yaozhed,1,841,537,1912,989,voc_xml,True,img_07_4405376800_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00039.xml
D:\project_root\data\raw\archive\10\img_07_SIS002353_00788.jpg,2048,1000,10_yaozhed,1,230,84,1228,921,voc_xml,True,img_07_SIS002353_00788.jpg,D:\project_root\data\raw\archive\lable\img_07_SIS002353_00788.xml
D:\project_root\data\raw\archive\10\img_08_425501100_00051.jpg,2048,1000,10_yaozhed,1,17,1,222,371,voc_xml,True,img_08_425501100_00051.jpg,D:\project_root\data\raw\archive\lable\img_08_425501100_00051.xml
D:\project_root\data\raw\archive\10\img_08_436164700_01537.jpg,2048,1000,10_yaozhed,1,41,53,440,971,voc_xml,True,img_08_436164700_01537.jpg,D:\project_root\data\raw\archive\lable\img_08_436164700_01537.xml
D:\project_root\data\raw\archive\10\img_08_4402719200_00026.jpg,2048,1000,10_yaozhed,1,707,44,923,842,voc_xml,True,img_08_4402719200_00026.jpg,D:\project_root\data\raw\archive\lable\img_08_4402719200_00026.xml
