image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio
D:\project_root\data\raw\archive\3\img_01_425616300_00001.jpg,2048,1000,3_yueyawan,3,1561,488,1800,1000,voc_xml,True,img_01_425616300_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425616300_00001.xml,239,512,239,122368,2048000,0.05975
D:\project_root\data\raw\archive\3\img_01_425616300_00001.jpg,2048,1000,2_hanfeng,2,1749,770,2048,841,voc_xml,True,img_01_425616300_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425616300_00001.xml,299,71,71,21229,2048000,0.01036572265625
D:\project_root\data\raw\archive\3\img_01_425622400_00001.jpg,2048,1000,3_yueyawan,3,1777,1,2007,552,voc_xml,True,img_01_425622400_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425622400_00001.xml,230,551,230,126730,2048000,0.0618798828125
D:\project_root\data\raw\archive\2\img_01_425637700_00001.jpg,2048,1000,2_hanfeng,2,900,590,2040,668,voc_xml,True,img_01_425637700_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425637700_00001.xml,1140,78,78,88920,2048000,0.04341796875
D:\project_root\data\raw\archive\2\img_01_425637700_00001.jpg,2048,1000,3_yueyawan,3,692,338,911,898,voc_xml,True,img_01_425637700_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425637700_00001.xml,219,560,219,122640,2048000,0.0598828125
D:\project_root\data\raw\archive\3\img_01_425637800_00001.jpg,2048,1000,3_yueyawan,3,759,539,995,999,voc_xml,True,img_01_425637800_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00001.xml,236,460,236,108560,2048000,0.0530078125
D:\project_root\data\raw\archive\3\img_01_425637800_00001.jpg,2048,1000,2_hanfeng,2,936,807,2048,887,voc_xml,True,img_01_425637800_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00001.xml,1112,80,80,88960,2048000,0.0434375
D:\project_root\data\raw\archive\3\img_01_425637800_00001.jpg,2048,1000,6_siban,6,940,30,1921,778,voc_xml,True,img_01_425637800_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00001.xml,981,748,748,733788,2048000,0.358294921875
D:\project_root\data\raw\archive\3\img_01_425637800_00891.jpg,2048,1000,3_yueyawan,3,708,1,976,501,voc_xml,True,img_01_425637800_00891.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00891.xml,268,500,268,134000,2048000,0.0654296875
D:\project_root\data\raw\archive\3\img_01_425637800_00891.jpg,2048,1000,2_hanfeng,2,905,245,2048,315,voc_xml,True,img_01_425637800_00891.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00891.xml,1143,70,70,80010,2048000,0.0390673828125
D:\project_root\data\raw\archive\3\img_01_425637800_00891.jpg,2048,1000,6_siban,6,940,368,2003,959,voc_xml,True,img_01_425637800_00891.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00891.xml,1063,591,591,628233,2048000,0.30675439453125
D:\project_root\data\raw\archive\3\img_01_425637800_00891.jpg,2048,1000,6_siban,6,1184,47,1659,224,voc_xml,True,img_01_425637800_00891.jpg,D:\project_root\data\raw\archive\lable\img_01_425637800_00891.xml,475,177,177,84075,2048000,0.04105224609375
D:\project_root\data\raw\archive\3\img_01_425637900_00899.jpg,2048,1000,3_yueyawan,3,754,4,984,370,voc_xml,True,img_01_425637900_00899.jpg,D:\project_root\data\raw\archive\lable\img_01_425637900_00899.xml,230,366,230,84180,2048000,0.041103515625
D:\project_root\data\raw\archive\3\img_01_425637900_00899.jpg,2048,1000,2_hanfeng,2,927,27,2048,73,voc_xml,True,img_01_425637900_00899.jpg,D:\project_root\data\raw\archive\lable\img_01_425637900_00899.xml,1121,46,46,51566,2048000,0.0251787109375
D:\project_root\data\raw\archive\2\img_01_425638500_00001.jpg,2048,1000,2_hanfeng,2,789,884,2046,942,voc_xml,True,img_01_425638500_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425638500_00001.xml,1257,58,58,72906,2048000,0.0355986328125
D:\project_root\data\raw\archive\3\img_01_425639800_00874.jpg,2048,1000,3_yueyawan,3,736,1,1050,506,voc_xml,True,img_01_425639800_00874.jpg,D:\project_root\data\raw\archive\lable\img_01_425639800_00874.xml,314,505,314,158570,2048000,0.0774267578125
D:\project_root\data\raw\archive\3\img_01_425639800_00874.jpg,2048,1000,2_hanfeng,2,996,222,2048,297,voc_xml,True,img_01_425639800_00874.jpg,D:\project_root\data\raw\archive\lable\img_01_425639800_00874.xml,1052,75,75,78900,2048000,0.038525390625
D:\project_root\data\raw\archive\4\img_01_425640000_00309.jpg,2048,1000,4_shuiban,4,1172,232,1443,542,voc_xml,True,img_01_425640000_00309.jpg,D:\project_root\data\raw\archive\lable\img_01_425640000_00309.xml,271,310,271,84010,2048000,0.0410205078125
D:\project_root\data\raw\archive\9\img_01_429539000_00002.jpg,2048,1000,9_zhehen,9,418,476,769,554,voc_xml,True,img_01_429539000_00002.jpg,D:\project_root\data\raw\archive\lable\img_01_429539000_00002.xml,351,78,78,27378,2048000,0.0133681640625
D:\project_root\data\raw\archive\9\img_01_429539000_00002.jpg,2048,1000,6_siban,6,881,30,2000,979,voc_xml,True,img_01_429539000_00002.jpg,D:\project_root\data\raw\archive\lable\img_01_429539000_00002.xml,1119,949,949,1061931,2048000,0.51852099609375
D:\project_root\data\raw\archive\2\img_01_432220200_00001.jpg,2048,1000,2_hanfeng,2,1584,624,2048,683,voc_xml,True,img_01_432220200_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_432220200_00001.xml,464,59,59,27376,2048000,0.0133671875
D:\project_root\data\raw\archive\5\img_01_433354400_00040.jpg,2048,1000,5_youban,5,1824,577,2037,822,voc_xml,True,img_01_433354400_00040.jpg,D:\project_root\data\raw\archive\lable\img_01_433354400_00040.xml,213,245,213,52185,2048000,0.02548095703125
D:\project_root\data\raw\archive\5\img_01_435974400_00005.jpg,2048,1000,5_youban,5,1672,259,1875,333,voc_xml,True,img_01_435974400_00005.jpg,D:\project_root\data\raw\archive\lable\img_01_435974400_00005.xml,203,74,74,15022,2048000,0.0073349609375
D:\project_root\data\raw\archive\5\img_01_435974400_00005.jpg,2048,1000,5_youban,5,1561,1,1711,77,voc_xml,True,img_01_435974400_00005.jpg,D:\project_root\data\raw\archive\lable\img_01_435974400_00005.xml,150,76,76,11400,2048000,0.00556640625
D:\project_root\data\raw\archive\3\img_01_436067700_00689.jpg,2048,1000,3_yueyawan,3,1203,1,1507,368,voc_xml,True,img_01_436067700_00689.jpg,D:\project_root\data\raw\archive\lable\img_01_436067700_00689.xml,304,367,304,111568,2048000,0.0544765625
D:\project_root\data\raw\archive\3\img_01_436067700_00689.jpg,2048,1000,2_hanfeng,2,1426,1,2048,63,voc_xml,True,img_01_436067700_00689.jpg,D:\project_root\data\raw\archive\lable\img_01_436067700_00689.xml,622,62,62,38564,2048000,0.018830078125
D:\project_root\data\raw\archive\3\img_01_436068700_00001.jpg,2048,1000,3_yueyawan,3,1431,437,1705,1000,voc_xml,True,img_01_436068700_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_436068700_00001.xml,274,563,274,154262,2048000,0.0753232421875
D:\project_root\data\raw\archive\3\img_01_436068700_00001.jpg,2048,1000,2_hanfeng,2,1626,689,2048,740,voc_xml,True,img_01_436068700_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_436068700_00001.xml,422,51,51,21522,2048000,0.0105087890625
D:\project_root\data\raw\archive\9\img_01_4402116900_00003.jpg,2048,1000,9_zhehen,9,1323,582,2048,652,voc_xml,True,img_01_4402116900_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402116900_00003.xml,725,70,70,50750,2048000,0.0247802734375
D:\project_root\data\raw\archive\9\img_01_4402117100_00006.jpg,2048,1000,9_zhehen,9,1305,298,1450,417,voc_xml,True,img_01_4402117100_00006.jpg,D:\project_root\data\raw\archive\lable\img_01_4402117100_00006.xml,145,119,119,17255,2048000,0.00842529296875
D:\project_root\data\raw\archive\9\img_01_4402117200_00003.jpg,2048,1000,9_zhehen,9,1411,328,2048,427,voc_xml,True,img_01_4402117200_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402117200_00003.xml,637,99,99,63063,2048000,0.03079248046875
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,491,262,2029,347,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,1538,85,85,130730,2048000,0.0638330078125
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,788,608,1083,667,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,295,59,59,17405,2048000,0.00849853515625
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,489,603,637,643,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,148,40,40,5920,2048000,0.002890625
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,642,547,845,582,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,203,35,35,7105,2048000,0.00346923828125
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,942,693,1042,827,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,100,134,100,13400,2048000,0.00654296875
D:\project_root\data\raw\archive\9\img_01_4402270500_00003.jpg,2048,1000,9_zhehen,9,961,159,1010,213,voc_xml,True,img_01_4402270500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00003.xml,49,54,49,2646,2048000,0.0012919921875
D:\project_root\data\raw\archive\9\img_01_4402270500_00004.jpg,2048,1000,9_zhehen,9,461,665,2031,742,voc_xml,True,img_01_4402270500_00004.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00004.xml,1570,77,77,120890,2048000,0.0590283203125
D:\project_root\data\raw\archive\9\img_01_4402270500_00004.jpg,2048,1000,9_zhehen,9,384,476,596,517,voc_xml,True,img_01_4402270500_00004.jpg,D:\project_root\data\raw\archive\lable\img_01_4402270500_00004.xml,212,41,41,8692,2048000,0.004244140625
D:\project_root\data\raw\archive\2\img_01_4402540800_01483.jpg,2048,1000,2_hanfeng,2,1340,560,2048,611,voc_xml,True,img_01_4402540800_01483.jpg,D:\project_root\data\raw\archive\lable\img_01_4402540800_01483.xml,708,51,51,36108,2048000,0.017630859375
D:\project_root\data\raw\archive\2\img_01_4402540800_01483.jpg,2048,1000,6_siban,6,1613,27,2029,543,voc_xml,True,img_01_4402540800_01483.jpg,D:\project_root\data\raw\archive\lable\img_01_4402540800_01483.xml,416,516,416,214656,2048000,0.1048125
D:\project_root\data\raw\archive\2\img_01_4402540800_01483.jpg,2048,1000,6_siban,6,1762,642,2034,988,voc_xml,True,img_01_4402540800_01483.jpg,D:\project_root\data\raw\archive\lable\img_01_4402540800_01483.xml,272,346,272,94112,2048000,0.045953125
D:\project_root\data\raw\archive\2\img_01_4402541100_00001.jpg,2048,1000,2_hanfeng,2,1335,649,2046,711,voc_xml,True,img_01_4402541100_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4402541100_00001.xml,711,62,62,44082,2048000,0.0215244140625
D:\project_root\data\raw\archive\2\img_01_4402541100_00001.jpg,2048,1000,5_youban,5,1421,240,1489,349,voc_xml,True,img_01_4402541100_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4402541100_00001.xml,68,109,68,7412,2048000,0.003619140625
D:\project_root\data\raw\archive\2\img_01_4402724300_00001.jpg,2048,1000,2_hanfeng,2,1120,694,2048,743,voc_xml,True,img_01_4402724300_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4402724300_00001.xml,928,49,49,45472,2048000,0.022203125
D:\project_root\data\raw\archive\2\img_01_4402818600_00001.jpg,2048,1000,2_hanfeng,2,1641,744,2048,809,voc_xml,True,img_01_4402818600_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4402818600_00001.xml,407,65,65,26455,2048000,0.01291748046875
D:\project_root\data\raw\archive\2\img_01_4402818600_00001.jpg,2048,1000,8_yahen,8,1880,65,2038,114,voc_xml,True,img_01_4402818600_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4402818600_00001.xml,158,49,49,7742,2048000,0.0037802734375
D:\project_root\data\raw\archive\4\img_01_4403565100_00003.jpg,2048,1000,4_shuiban,4,851,71,1061,1000,voc_xml,True,img_01_4403565100_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00003.xml,210,929,210,195090,2048000,0.0952587890625
D:\project_root\data\raw\archive\4\img_01_4403565100_00007.jpg,2048,1000,4_shuiban,4,825,309,1046,668,voc_xml,True,img_01_4403565100_00007.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00007.xml,221,359,221,79339,2048000,0.03873974609375
D:\project_root\data\raw\archive\4\img_01_4403565100_00009.jpg,2048,1000,4_shuiban,4,817,47,1037,1000,voc_xml,True,img_01_4403565100_00009.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00009.xml,220,953,220,209660,2048000,0.102373046875
D:\project_root\data\raw\archive\4\img_01_4403565100_00012.jpg,2048,1000,4_shuiban,4,803,419,995,975,voc_xml,True,img_01_4403565100_00012.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00012.xml,192,556,192,106752,2048000,0.052125
D:\project_root\data\raw\archive\4\img_01_4403565100_00014.jpg,2048,1000,4_shuiban,4,815,1,1040,1000,voc_xml,True,img_01_4403565100_00014.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00014.xml,225,999,225,224775,2048000,0.10975341796875
D:\project_root\data\raw\archive\4\img_01_4403565100_00020.jpg,2048,1000,4_shuiban,4,815,12,1086,1000,voc_xml,True,img_01_4403565100_00020.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00020.xml,271,988,271,267748,2048000,0.130736328125
D:\project_root\data\raw\archive\4\img_01_4403565100_00038.jpg,2048,1000,4_shuiban,4,846,514,1030,999,voc_xml,True,img_01_4403565100_00038.jpg,D:\project_root\data\raw\archive\lable\img_01_4403565100_00038.xml,184,485,184,89240,2048000,0.04357421875
D:\project_root\data\raw\archive\9\img_01_4403690400_00005.jpg,2048,1000,9_zhehen,9,619,411,1684,836,voc_xml,True,img_01_4403690400_00005.jpg,D:\project_root\data\raw\archive\lable\img_01_4403690400_00005.xml,1065,425,425,452625,2048000,0.22100830078125
D:\project_root\data\raw\archive\2\img_01_4405230600_00994.jpg,2048,1000,2_hanfeng,2,1602,75,2048,134,voc_xml,True,img_01_4405230600_00994.jpg,D:\project_root\data\raw\archive\lable\img_01_4405230600_00994.xml,446,59,59,26314,2048000,0.0128486328125
D:\project_root\data\raw\archive\3\img_01_4406743300_00001.jpg,2048,1000,3_yueyawan,3,815,3,1117,411,voc_xml,True,img_01_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00001.xml,302,408,302,123216,2048000,0.0601640625
D:\project_root\data\raw\archive\3\img_01_4406743300_00001.jpg,2048,1000,2_hanfeng,2,1035,148,2048,223,voc_xml,True,img_01_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00001.xml,1013,75,75,75975,2048000,0.03709716796875
D:\project_root\data\raw\archive\6\img_01_4406743300_00017.jpg,2048,1000,6_siban,6,1148,40,2048,982,voc_xml,True,img_01_4406743300_00017.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00017.xml,900,942,900,847800,2048000,0.41396484375
D:\project_root\data\raw\archive\6\img_01_4406743300_00019.jpg,2048,1000,6_siban,6,1208,50,2048,941,voc_xml,True,img_01_4406743300_00019.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00019.xml,840,891,840,748440,2048000,0.36544921875
D:\project_root\data\raw\archive\6\img_01_4406743300_00020.jpg,2048,1000,6_siban,6,1222,11,2048,950,voc_xml,True,img_01_4406743300_00020.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00020.xml,826,939,826,775614,2048000,0.3787177734375
D:\project_root\data\raw\archive\6\img_01_4406743300_00021.jpg,2048,1000,6_siban,6,1187,19,2048,948,voc_xml,True,img_01_4406743300_00021.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00021.xml,861,929,861,799869,2048000,0.39056103515625
D:\project_root\data\raw\archive\6\img_01_4406743300_00152.jpg,2048,1000,6_siban,6,1064,48,1623,919,voc_xml,True,img_01_4406743300_00152.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00152.xml,559,871,559,486889,2048000,0.23773876953125
D:\project_root\data\raw\archive\6\img_01_4406743300_00159.jpg,2048,1000,6_siban,6,1067,48,1669,966,voc_xml,True,img_01_4406743300_00159.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00159.xml,602,918,602,552636,2048000,0.269841796875
D:\project_root\data\raw\archive\6\img_01_4406743300_00160.jpg,2048,1000,6_siban,6,1048,47,1436,921,voc_xml,True,img_01_4406743300_00160.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00160.xml,388,874,388,339112,2048000,0.16558203125
D:\project_root\data\raw\archive\6\img_01_4406743300_00166.jpg,2048,1000,6_siban,6,1066,68,1459,948,voc_xml,True,img_01_4406743300_00166.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00166.xml,393,880,393,345840,2048000,0.1688671875
D:\project_root\data\raw\archive\6\img_01_4406743300_00186.jpg,2048,1000,6_siban,6,1082,47,1469,917,voc_xml,True,img_01_4406743300_00186.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00186.xml,387,870,387,336690,2048000,0.1643994140625
D:\project_root\data\raw\archive\6\img_01_4406743300_00192.jpg,2048,1000,6_siban,6,1049,78,1452,1000,voc_xml,True,img_01_4406743300_00192.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00192.xml,403,922,403,371566,2048000,0.1814287109375
D:\project_root\data\raw\archive\6\img_01_4406743300_00195.jpg,2048,1000,6_siban,6,1084,53,1476,932,voc_xml,True,img_01_4406743300_00195.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00195.xml,392,879,392,344568,2048000,0.16824609375
D:\project_root\data\raw\archive\6\img_01_4406743300_00197.jpg,2048,1000,6_siban,6,1046,37,1515,973,voc_xml,True,img_01_4406743300_00197.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00197.xml,469,936,469,438984,2048000,0.21434765625
D:\project_root\data\raw\archive\6\img_01_4406743300_00215.jpg,2048,1000,6_siban,6,1077,76,1453,963,voc_xml,True,img_01_4406743300_00215.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00215.xml,376,887,376,333512,2048000,0.16284765625
D:\project_root\data\raw\archive\6\img_01_4406743300_00216.jpg,2048,1000,6_siban,6,1053,34,1485,939,voc_xml,True,img_01_4406743300_00216.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00216.xml,432,905,432,390960,2048000,0.1908984375
D:\project_root\data\raw\archive\6\img_01_4406743300_00223.jpg,2048,1000,6_siban,6,1084,80,1418,935,voc_xml,True,img_01_4406743300_00223.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00223.xml,334,855,334,285570,2048000,0.1394384765625
D:\project_root\data\raw\archive\6\img_01_4406743300_00225.jpg,2048,1000,6_siban,6,1071,84,1379,976,voc_xml,True,img_01_4406743300_00225.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00225.xml,308,892,308,274736,2048000,0.1341484375
D:\project_root\data\raw\archive\6\img_01_4406743300_00307.jpg,2048,1000,6_siban,6,1028,29,1410,950,voc_xml,True,img_01_4406743300_00307.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00307.xml,382,921,382,351822,2048000,0.1717880859375
D:\project_root\data\raw\archive\6\img_01_4406743300_00447.jpg,2048,1000,6_siban,6,1162,48,1535,1000,voc_xml,True,img_01_4406743300_00447.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00447.xml,373,952,373,355096,2048000,0.17338671875
D:\project_root\data\raw\archive\6\img_01_4406743300_00461.jpg,2048,1000,6_siban,6,1177,60,1546,960,voc_xml,True,img_01_4406743300_00461.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00461.xml,369,900,369,332100,2048000,0.162158203125
D:\project_root\data\raw\archive\6\img_01_4406743300_00475.jpg,2048,1000,6_siban,6,1154,68,1515,899,voc_xml,True,img_01_4406743300_00475.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00475.xml,361,831,361,299991,2048000,0.14647998046875
D:\project_root\data\raw\archive\6\img_01_4406743300_00637.jpg,2048,1000,6_siban,6,1051,99,1344,904,voc_xml,True,img_01_4406743300_00637.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00637.xml,293,805,293,235865,2048000,0.11516845703125
D:\project_root\data\raw\archive\6\img_01_4406743300_00649.jpg,2048,1000,6_siban,6,1036,73,1372,970,voc_xml,True,img_01_4406743300_00649.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00649.xml,336,897,336,301392,2048000,0.1471640625
D:\project_root\data\raw\archive\6\img_01_4406743300_00650.jpg,2048,1000,6_siban,6,1033,37,1285,988,voc_xml,True,img_01_4406743300_00650.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00650.xml,252,951,252,239652,2048000,0.117017578125
D:\project_root\data\raw\archive\6\img_01_4406743300_00797.jpg,2048,1000,6_siban,6,1082,150,1328,848,voc_xml,True,img_01_4406743300_00797.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00797.xml,246,698,246,171708,2048000,0.083841796875
D:\project_root\data\raw\archive\6\img_01_4406743300_00801.jpg,2048,1000,6_siban,6,1102,134,1385,842,voc_xml,True,img_01_4406743300_00801.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00801.xml,283,708,283,200364,2048000,0.097833984375
D:\project_root\data\raw\archive\6\img_01_4406743300_00804.jpg,2048,1000,6_siban,6,1102,70,1441,924,voc_xml,True,img_01_4406743300_00804.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00804.xml,339,854,339,289506,2048000,0.1413603515625
D:\project_root\data\raw\archive\6\img_01_4406743300_00823.jpg,2048,1000,6_siban,6,1100,96,1353,978,voc_xml,True,img_01_4406743300_00823.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00823.xml,253,882,253,223146,2048000,0.1089580078125
D:\project_root\data\raw\archive\6\img_01_4406743300_00836.jpg,2048,1000,6_siban,6,995,71,1310,894,voc_xml,True,img_01_4406743300_00836.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00836.xml,315,823,315,259245,2048000,0.12658447265625
D:\project_root\data\raw\archive\6\img_01_4406743300_00837.jpg,2048,1000,6_siban,6,1002,62,1354,934,voc_xml,True,img_01_4406743300_00837.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00837.xml,352,872,352,306944,2048000,0.149875
D:\project_root\data\raw\archive\6\img_01_4406743300_00881.jpg,2048,1000,6_siban,6,1010,52,1305,927,voc_xml,True,img_01_4406743300_00881.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00881.xml,295,875,295,258125,2048000,0.12603759765625
D:\project_root\data\raw\archive\7\img_01_4406743300_00935.jpg,2048,1000,4_shuiban,4,1025,561,1149,947,voc_xml,True,img_01_4406743300_00935.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00935.xml,124,386,124,47864,2048000,0.02337109375
D:\project_root\data\raw\archive\7\img_01_4406743300_00935.jpg,2048,1000,4_shuiban,4,1049,4,1143,253,voc_xml,True,img_01_4406743300_00935.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00935.xml,94,249,94,23406,2048000,0.0114287109375
D:\project_root\data\raw\archive\7\img_01_4406743300_00935.jpg,2048,1000,6_siban,6,1173,89,1323,834,voc_xml,True,img_01_4406743300_00935.jpg,D:\project_root\data\raw\archive\lable\img_01_4406743300_00935.xml,150,745,150,111750,2048000,0.0545654296875
D:\project_root\data\raw\archive\3\img_01_4406772100_00002.jpg,2048,1000,3_yueyawan,3,1689,421,1958,1000,voc_xml,True,img_01_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_01_4406772100_00002.xml,269,579,269,155751,2048000,0.07605029296875
D:\project_root\data\raw\archive\3\img_01_4406772100_00002.jpg,2048,1000,2_hanfeng,2,1919,763,2048,789,voc_xml,True,img_01_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_01_4406772100_00002.xml,129,26,26,3354,2048000,0.0016376953125
D:\project_root\data\raw\archive\4\img_01_4406772100_00602.jpg,2048,1000,4_shuiban,4,1938,355,2048,552,voc_xml,True,img_01_4406772100_00602.jpg,D:\project_root\data\raw\archive\lable\img_01_4406772100_00602.xml,110,197,110,21670,2048000,0.0105810546875
D:\project_root\data\raw\archive\6\img_01_SIS001522_00033.jpg,2048,1000,6_siban,6,1649,127,2023,665,voc_xml,True,img_01_SIS001522_00033.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001522_00033.xml,374,538,374,201212,2048000,0.098248046875
D:\project_root\data\raw\archive\6\img_01_SIS001522_00045.jpg,2048,1000,6_siban,6,1723,125,1997,734,voc_xml,True,img_01_SIS001522_00045.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001522_00045.xml,274,609,274,166866,2048000,0.0814775390625
D:\project_root\data\raw\archive\6\img_01_SIS001577_00012.jpg,2048,1000,6_siban,6,1087,155,1417,596,voc_xml,True,img_01_SIS001577_00012.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001577_00012.xml,330,441,330,145530,2048000,0.0710595703125
D:\project_root\data\raw\archive\6\img_01_SIS001577_00020.jpg,2048,1000,6_siban,6,1108,27,1684,862,voc_xml,True,img_01_SIS001577_00020.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001577_00020.xml,576,835,576,480960,2048000,0.23484375
D:\project_root\data\raw\archive\6\img_01_SIS001577_00032.jpg,2048,1000,6_siban,6,1044,35,2017,986,voc_xml,True,img_01_SIS001577_00032.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001577_00032.xml,973,951,951,925323,2048000,0.45181787109375
D:\project_root\data\raw\archive\6\img_01_SIS001577_00041.jpg,2048,1000,6_siban,6,1138,25,1881,932,voc_xml,True,img_01_SIS001577_00041.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001577_00041.xml,743,907,743,673901,2048000,0.32905322265625
D:\project_root\data\raw\archive\6\img_01_SIS001577_00049.jpg,2048,1000,6_siban,6,1061,37,1851,1000,voc_xml,True,img_01_SIS001577_00049.jpg,D:\project_root\data\raw\archive\lable\img_01_SIS001577_00049.xml,790,963,790,760770,2048000,0.3714697265625
D:\project_root\data\raw\archive\2\img_02_3402576500_00001.jpg,2048,1000,2_hanfeng,2,7,893,2048,958,voc_xml,True,img_02_3402576500_00001.jpg,D:\project_root\data\raw\archive\lable\img_02_3402576500_00001.xml,2041,65,65,132665,2048000,0.06477783203125
D:\project_root\data\raw\archive\2\img_02_3402576500_00001.jpg,2048,1000,4_shuiban,4,1576,486,1824,824,voc_xml,True,img_02_3402576500_00001.jpg,D:\project_root\data\raw\archive\lable\img_02_3402576500_00001.xml,248,338,248,83824,2048000,0.0409296875
