image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file
D:\project_root\data\raw\archive\1\img_03_3403393700_00942.jpg,2048,1000,3_yueyawan,4,1838,3,2018,192,voc_xml,True,img_03_3403393700_00942.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393700_00942.xml
D:\project_root\data\raw\archive\1\img_03_3403393800_01156.jpg,2048,1000,1_chongkong,2,94,929,184,981,voc_xml,True,img_03_3403393800_01156.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393800_01156.xml
D:\project_root\data\raw\archive\1\img_03_3403393800_01156.jpg,2048,1000,2_hanfeng,3,2,759,1797,798,voc_xml,True,img_03_3403393800_01156.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393800_01156.xml
D:\project_root\data\raw\archive\1\img_03_3403393800_01156.jpg,2048,1000,3_yueyawan,4,1769,425,1972,1000,voc_xml,True,img_03_3403393800_01156.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393800_01156.xml
D:\project_root\data\raw\archive\1\img_03_3403393800_01156.jpg,2048,1000,7_yiwu,8,459,481,486,508,voc_xml,True,img_03_3403393800_01156.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393800_01156.xml
D:\project_root\data\raw\archive\1\img_03_3403393800_01156.jpg,2048,1000,7_yiwu,8,546,519,586,567,voc_xml,True,img_03_3403393800_01156.jpg,D:\project_root\data\raw\archive\lable\img_03_3403393800_01156.xml
D:\project_root\data\raw\archive\1\img_03_3403394000_01158.jpg,2048,1000,1_chongkong,2,97,222,200,265,voc_xml,True,img_03_3403394000_01158.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394000_01158.xml
D:\project_root\data\raw\archive\1\img_03_3403394000_01158.jpg,2048,1000,2_hanfeng,3,4,46,1810,87,voc_xml,True,img_03_3403394000_01158.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394000_01158.xml
D:\project_root\data\raw\archive\1\img_03_3403394000_01158.jpg,2048,1000,3_yueyawan,4,1764,1,1975,324,voc_xml,True,img_03_3403394000_01158.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394000_01158.xml
D:\project_root\data\raw\archive\1\img_03_3403394100_01319.jpg,2048,1000,1_chongkong,2,92,2,192,39,voc_xml,True,img_03_3403394100_01319.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394100_01319.xml
D:\project_root\data\raw\archive\1\img_03_3403394100_01319.jpg,2048,1000,3_yueyawan,4,1891,1,1981,86,voc_xml,True,img_03_3403394100_01319.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394100_01319.xml
D:\project_root\data\raw\archive\1\img_03_3403394800_00844.jpg,2048,1000,1_chongkong,2,81,32,178,71,voc_xml,True,img_03_3403394800_00844.jpg,D:\project_root\data\raw\archive\lable\img_03_3403394800_00844.xml
D:\project_root\data\raw\archive\1\img_03_3403395700_01033.jpg,2048,1000,1_chongkong,2,84,78,182,129,voc_xml,True,img_03_3403395700_01033.jpg,D:\project_root\data\raw\archive\lable\img_03_3403395700_01033.xml
D:\project_root\data\raw\archive\1\img_03_3403395700_01033.jpg,2048,1000,4_shuiban,5,875,55,997,862,voc_xml,True,img_03_3403395700_01033.jpg,D:\project_root\data\raw\archive\lable\img_03_3403395700_01033.xml
D:\project_root\data\raw\archive\1\img_03_3403396800_01005.jpg,2048,1000,1_chongkong,2,78,98,186,140,voc_xml,True,img_03_3403396800_01005.jpg,D:\project_root\data\raw\archive\lable\img_03_3403396800_01005.xml
D:\project_root\data\raw\archive\1\img_03_3403397300_00901.jpg,2048,1000,1_chongkong,2,84,139,182,183,voc_xml,True,img_03_3403397300_00901.jpg,D:\project_root\data\raw\archive\lable\img_03_3403397300_00901.xml
D:\project_root\data\raw\archive\1\img_03_3403397500_01395.jpg,2048,1000,1_chongkong,2,89,827,197,881,voc_xml,True,img_03_3403397500_01395.jpg,D:\project_root\data\raw\archive\lable\img_03_3403397500_01395.xml
D:\project_root\data\raw\archive\1\img_03_3403397500_01395.jpg,2048,1000,2_hanfeng,3,4,663,2046,719,voc_xml,True,img_03_3403397500_01395.jpg,D:\project_root\data\raw\archive\lable\img_03_3403397500_01395.xml
D:\project_root\data\raw\archive\1\img_03_3403399200_00770.jpg,2048,1000,1_chongkong,2,91,98,197,148,voc_xml,True,img_03_3403399200_00770.jpg,D:\project_root\data\raw\archive\lable\img_03_3403399200_00770.xml
D:\project_root\data\raw\archive\1\img_03_3403399500_00888.jpg,2048,1000,1_chongkong,2,92,9,205,58,voc_xml,True,img_03_3403399500_00888.jpg,D:\project_root\data\raw\archive\lable\img_03_3403399500_00888.xml
D:\project_root\data\raw\archive\1\img_03_3403400200_00567.jpg,2048,1000,1_chongkong,2,87,152,193,204,voc_xml,True,img_03_3403400200_00567.jpg,D:\project_root\data\raw\archive\lable\img_03_3403400200_00567.xml
D:\project_root\data\raw\archive\1\img_03_3403400500_00340.jpg,2048,1000,1_chongkong,2,74,837,174,896,voc_xml,True,img_03_3403400500_00340.jpg,D:\project_root\data\raw\archive\lable\img_03_3403400500_00340.xml
D:\project_root\data\raw\archive\1\img_03_3403400500_00340.jpg,2048,1000,2_hanfeng,3,10,668,2043,722,voc_xml,True,img_03_3403400500_00340.jpg,D:\project_root\data\raw\archive\lable\img_03_3403400500_00340.xml
D:\project_root\data\raw\archive\1\img_03_3403400600_00936.jpg,2048,1000,1_chongkong,2,99,47,202,99,voc_xml,True,img_03_3403400600_00936.jpg,D:\project_root\data\raw\archive\lable\img_03_3403400600_00936.xml
D:\project_root\data\raw\archive\1\img_03_3403401700_00908.jpg,2048,1000,1_chongkong,2,92,365,194,424,voc_xml,True,img_03_3403401700_00908.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401700_00908.xml
D:\project_root\data\raw\archive\1\img_03_3403401700_00908.jpg,2048,1000,2_hanfeng,3,7,200,2043,259,voc_xml,True,img_03_3403401700_00908.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401700_00908.xml
D:\project_root\data\raw\archive\1\img_03_3403401800_00672.jpg,2048,1000,1_chongkong,2,79,446,184,504,voc_xml,True,img_03_3403401800_00672.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401800_00672.xml
D:\project_root\data\raw\archive\1\img_03_3403401800_00672.jpg,2048,1000,2_hanfeng,3,7,265,2045,324,voc_xml,True,img_03_3403401800_00672.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401800_00672.xml
D:\project_root\data\raw\archive\1\img_03_3403401900_00722.jpg,2048,1000,1_chongkong,2,87,653,223,722,voc_xml,True,img_03_3403401900_00722.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401900_00722.xml
D:\project_root\data\raw\archive\1\img_03_3403401900_00722.jpg,2048,1000,2_hanfeng,3,7,489,2048,555,voc_xml,True,img_03_3403401900_00722.jpg,D:\project_root\data\raw\archive\lable\img_03_3403401900_00722.xml
D:\project_root\data\raw\archive\1\img_03_3403402100_00857.jpg,2048,1000,1_chongkong,2,54,47,187,109,voc_xml,True,img_03_3403402100_00857.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402100_00857.xml
D:\project_root\data\raw\archive\1\img_03_3403402800_00951.jpg,2048,1000,1_chongkong,2,59,789,192,860,voc_xml,True,img_03_3403402800_00951.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402800_00951.xml
D:\project_root\data\raw\archive\1\img_03_3403402800_00951.jpg,2048,1000,2_hanfeng,3,4,627,2043,687,voc_xml,True,img_03_3403402800_00951.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402800_00951.xml
D:\project_root\data\raw\archive\1\img_03_3403402800_00951.jpg,2048,1000,8_yahen,9,292,160,381,236,voc_xml,True,img_03_3403402800_00951.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402800_00951.xml
D:\project_root\data\raw\archive\1\img_03_3403402800_00951.jpg,2048,1000,5_youban,6,1738,159,1888,268,voc_xml,True,img_03_3403402800_00951.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402800_00951.xml
D:\project_root\data\raw\archive\1\img_03_3403402900_00962.jpg,2048,1000,1_chongkong,2,58,412,182,488,voc_xml,True,img_03_3403402900_00962.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402900_00962.xml
D:\project_root\data\raw\archive\1\img_03_3403402900_00962.jpg,2048,1000,2_hanfeng,3,4,251,2048,317,voc_xml,True,img_03_3403402900_00962.jpg,D:\project_root\data\raw\archive\lable\img_03_3403402900_00962.xml
D:\project_root\data\raw\archive\1\img_03_3403403300_00700.jpg,2048,1000,1_chongkong,2,76,21,213,94,voc_xml,True,img_03_3403403300_00700.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403300_00700.xml
D:\project_root\data\raw\archive\1\img_03_3403403500_00735.jpg,2048,1000,1_chongkong,2,56,335,187,411,voc_xml,True,img_03_3403403500_00735.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403500_00735.xml
D:\project_root\data\raw\archive\1\img_03_3403403500_00735.jpg,2048,1000,2_hanfeng,3,5,174,2048,247,voc_xml,True,img_03_3403403500_00735.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403500_00735.xml
D:\project_root\data\raw\archive\1\img_03_3403403700_00806.jpg,2048,1000,1_chongkong,2,74,804,223,878,voc_xml,True,img_03_3403403700_00806.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403700_00806.xml
D:\project_root\data\raw\archive\1\img_03_3403403700_00806.jpg,2048,1000,2_hanfeng,3,13,635,2045,705,voc_xml,True,img_03_3403403700_00806.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403700_00806.xml
D:\project_root\data\raw\archive\1\img_03_3403403700_00806.jpg,2048,1000,8_yahen,9,415,160,583,219,voc_xml,True,img_03_3403403700_00806.jpg,D:\project_root\data\raw\archive\lable\img_03_3403403700_00806.xml
D:\project_root\data\raw\archive\1\img_03_3403404300_01219.jpg,2048,1000,1_chongkong,2,77,1,197,68,voc_xml,True,img_03_3403404300_01219.jpg,D:\project_root\data\raw\archive\lable\img_03_3403404300_01219.xml
D:\project_root\data\raw\archive\1\img_03_3403404800_00998.jpg,2048,1000,1_chongkong,2,62,1,159,50,voc_xml,True,img_03_3403404800_00998.jpg,D:\project_root\data\raw\archive\lable\img_03_3403404800_00998.xml
D:\project_root\data\raw\archive\1\img_03_3403405900_00857.jpg,2048,1000,1_chongkong,2,61,906,187,971,voc_xml,True,img_03_3403405900_00857.jpg,D:\project_root\data\raw\archive\lable\img_03_3403405900_00857.xml
D:\project_root\data\raw\archive\1\img_03_3403405900_00857.jpg,2048,1000,2_hanfeng,3,4,735,1940,798,voc_xml,True,img_03_3403405900_00857.jpg,D:\project_root\data\raw\archive\lable\img_03_3403405900_00857.xml
D:\project_root\data\raw\archive\1\img_03_3403405900_00857.jpg,2048,1000,3_yueyawan,4,1911,470,2048,947,voc_xml,True,img_03_3403405900_00857.jpg,D:\project_root\data\raw\archive\lable\img_03_3403405900_00857.xml
D:\project_root\data\raw\archive\1\img_03_3403406000_00825.jpg,2048,1000,1_chongkong,2,94,114,217,191,voc_xml,True,img_03_3403406000_00825.jpg,D:\project_root\data\raw\archive\lable\img_03_3403406000_00825.xml
D:\project_root\data\raw\archive\1\img_03_3403406000_00825.jpg,2048,1000,3_yueyawan,4,1981,5,2048,107,voc_xml,True,img_03_3403406000_00825.jpg,D:\project_root\data\raw\archive\lable\img_03_3403406000_00825.xml
D:\project_root\data\raw\archive\6\img_03_3436786500_00071.jpg,2048,1000,6_siban,7,1618,66,1840,655,voc_xml,True,img_03_3436786500_00071.jpg,D:\project_root\data\raw\archive\lable\img_03_3436786500_00071.xml
D:\project_root\data\raw\archive\5\img_03_3437006100_00013.jpg,2048,1000,5_youban,6,1428,665,1653,977,voc_xml,True,img_03_3437006100_00013.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006100_00013.xml
D:\project_root\data\raw\archive\5\img_03_3437006100_00013.jpg,2048,1000,6_siban,7,628,57,1403,793,voc_xml,True,img_03_3437006100_00013.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006100_00013.xml
D:\project_root\data\raw\archive\5\img_03_3437006500_00033.jpg,2048,1000,5_youban,6,478,72,700,236,voc_xml,True,img_03_3437006500_00033.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006500_00033.xml
D:\project_root\data\raw\archive\5\img_03_3437006500_00033.jpg,2048,1000,5_youban,6,1377,402,1677,673,voc_xml,True,img_03_3437006500_00033.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006500_00033.xml
D:\project_root\data\raw\archive\5\img_03_3437006500_00033.jpg,2048,1000,5_youban,6,472,872,700,1000,voc_xml,True,img_03_3437006500_00033.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006500_00033.xml
D:\project_root\data\raw\archive\5\img_03_3437006500_00035.jpg,2048,1000,5_youban,6,472,790,689,973,voc_xml,True,img_03_3437006500_00035.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006500_00035.xml
D:\project_root\data\raw\archive\5\img_03_3437006500_00035.jpg,2048,1000,5_youban,6,1375,323,1670,639,voc_xml,True,img_03_3437006500_00035.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006500_00035.xml
D:\project_root\data\raw\archive\8\img_03_3437006900_00002.jpg,2048,1000,8_yahen,9,1,133,244,240,voc_xml,True,img_03_3437006900_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_3437006900_00002.xml
D:\project_root\data\raw\archive\4\img_03_424712600_00016.jpg,2048,1000,4_shuiban,5,1090,752,1348,1000,voc_xml,True,img_03_424712600_00016.jpg,D:\project_root\data\raw\archive\lable\img_03_424712600_00016.xml
D:\project_root\data\raw\archive\1\img_03_424714400_00001.jpg,2048,1000,1_chongkong,2,95,493,222,558,voc_xml,True,img_03_424714400_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00001.xml
D:\project_root\data\raw\archive\1\img_03_424714400_00001.jpg,2048,1000,2_hanfeng,3,16,311,2048,377,voc_xml,True,img_03_424714400_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00001.xml
D:\project_root\data\raw\archive\1\img_03_424714400_00001.jpg,2048,1000,9_zhehen,10,1157,82,2048,180,voc_xml,True,img_03_424714400_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00001.xml
D:\project_root\data\raw\archive\1\img_03_424714400_00001.jpg,2048,1000,5_youban,6,1811,95,1911,186,voc_xml,True,img_03_424714400_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00001.xml
D:\project_root\data\raw\archive\4\img_03_424714400_00306.jpg,2048,1000,4_shuiban,5,92,788,392,993,voc_xml,True,img_03_424714400_00306.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00306.xml
D:\project_root\data\raw\archive\7\img_03_424714400_00326.jpg,2048,1000,7_yiwu,8,1823,235,1966,370,voc_xml,True,img_03_424714400_00326.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00326.xml
D:\project_root\data\raw\archive\7\img_03_424714400_00327.jpg,2048,1000,7_yiwu,8,1700,416,1766,499,voc_xml,True,img_03_424714400_00327.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00327.xml
D:\project_root\data\raw\archive\7\img_03_424714400_00327.jpg,2048,1000,7_yiwu,8,1885,352,1967,453,voc_xml,True,img_03_424714400_00327.jpg,D:\project_root\data\raw\archive\lable\img_03_424714400_00327.xml
D:\project_root\data\raw\archive\1\img_03_424798200_00001.jpg,2048,1000,1_chongkong,2,85,584,199,645,voc_xml,True,img_03_424798200_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424798200_00001.xml
D:\project_root\data\raw\archive\1\img_03_424798200_00001.jpg,2048,1000,2_hanfeng,3,7,425,2043,471,voc_xml,True,img_03_424798200_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424798200_00001.xml
D:\project_root\data\raw\archive\4\img_03_424798500_00466.jpg,2048,1000,4_shuiban,5,1600,4,1781,111,voc_xml,True,img_03_424798500_00466.jpg,D:\project_root\data\raw\archive\lable\img_03_424798500_00466.xml
D:\project_root\data\raw\archive\4\img_03_424798500_00467.jpg,2048,1000,4_shuiban,5,1577,722,1947,1000,voc_xml,True,img_03_424798500_00467.jpg,D:\project_root\data\raw\archive\lable\img_03_424798500_00467.xml
D:\project_root\data\raw\archive\4\img_03_424799200_00260.jpg,2048,1000,4_shuiban,5,1412,148,1777,478,voc_xml,True,img_03_424799200_00260.jpg,D:\project_root\data\raw\archive\lable\img_03_424799200_00260.xml
D:\project_root\data\raw\archive\7\img_03_424799300_00861.jpg,2048,1000,7_yiwu,8,884,96,948,162,voc_xml,True,img_03_424799300_00861.jpg,D:\project_root\data\raw\archive\lable\img_03_424799300_00861.xml
D:\project_root\data\raw\archive\4\img_03_424799600_00324.jpg,2048,1000,4_shuiban,5,1537,278,1916,798,voc_xml,True,img_03_424799600_00324.jpg,D:\project_root\data\raw\archive\lable\img_03_424799600_00324.xml
D:\project_root\data\raw\archive\7\img_03_424799600_00382.jpg,2048,1000,7_yiwu,8,1774,416,1849,498,voc_xml,True,img_03_424799600_00382.jpg,D:\project_root\data\raw\archive\lable\img_03_424799600_00382.xml
D:\project_root\data\raw\archive\7\img_03_424799600_00382.jpg,2048,1000,7_yiwu,8,1228,70,1307,147,voc_xml,True,img_03_424799600_00382.jpg,D:\project_root\data\raw\archive\lable\img_03_424799600_00382.xml
D:\project_root\data\raw\archive\4\img_03_424799600_00800.jpg,2048,1000,4_shuiban,5,1554,550,1890,929,voc_xml,True,img_03_424799600_00800.jpg,D:\project_root\data\raw\archive\lable\img_03_424799600_00800.xml
D:\project_root\data\raw\archive\4\img_03_424825900_00211.jpg,2048,1000,4_shuiban,5,1515,301,1836,614,voc_xml,True,img_03_424825900_00211.jpg,D:\project_root\data\raw\archive\lable\img_03_424825900_00211.xml
D:\project_root\data\raw\archive\4\img_03_424825900_00909.jpg,2048,1000,4_shuiban,5,1618,840,1909,1000,voc_xml,True,img_03_424825900_00909.jpg,D:\project_root\data\raw\archive\lable\img_03_424825900_00909.xml
D:\project_root\data\raw\archive\4\img_03_424826100_00528.jpg,2048,1000,4_shuiban,5,1648,725,2001,1000,voc_xml,True,img_03_424826100_00528.jpg,D:\project_root\data\raw\archive\lable\img_03_424826100_00528.xml
D:\project_root\data\raw\archive\1\img_03_424826300_00949.jpg,2048,1000,1_chongkong,2,61,329,179,388,voc_xml,True,img_03_424826300_00949.jpg,D:\project_root\data\raw\archive\lable\img_03_424826300_00949.xml
D:\project_root\data\raw\archive\1\img_03_424826300_00949.jpg,2048,1000,2_hanfeng,3,2,152,2043,213,voc_xml,True,img_03_424826300_00949.jpg,D:\project_root\data\raw\archive\lable\img_03_424826300_00949.xml
D:\project_root\data\raw\archive\4\img_03_424826800_00073.jpg,2048,1000,4_shuiban,5,1217,586,1433,899,voc_xml,True,img_03_424826800_00073.jpg,D:\project_root\data\raw\archive\lable\img_03_424826800_00073.xml
D:\project_root\data\raw\archive\4\img_03_424826800_00254.jpg,2048,1000,4_shuiban,5,1507,357,1808,757,voc_xml,True,img_03_424826800_00254.jpg,D:\project_root\data\raw\archive\lable\img_03_424826800_00254.xml
D:\project_root\data\raw\archive\4\img_03_424826800_00361.jpg,2048,1000,4_shuiban,5,1190,553,1443,935,voc_xml,True,img_03_424826800_00361.jpg,D:\project_root\data\raw\archive\lable\img_03_424826800_00361.xml
D:\project_root\data\raw\archive\4\img_03_424826800_00420.jpg,2048,1000,4_shuiban,5,1179,789,1361,1000,voc_xml,True,img_03_424826800_00420.jpg,D:\project_root\data\raw\archive\lable\img_03_424826800_00420.xml
D:\project_root\data\raw\archive\1\img_03_424992300_00001.jpg,2048,1000,1_chongkong,2,100,44,226,114,voc_xml,True,img_03_424992300_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00001.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00206.jpg,2048,1000,4_shuiban,5,1551,157,1969,693,voc_xml,True,img_03_424992300_00206.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00206.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00216.jpg,2048,1000,4_shuiban,5,102,435,391,860,voc_xml,True,img_03_424992300_00216.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00216.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00223.jpg,2048,1000,4_shuiban,5,58,160,264,496,voc_xml,True,img_03_424992300_00223.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00223.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00228.jpg,2048,1000,4_shuiban,5,1,152,285,786,voc_xml,True,img_03_424992300_00228.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00228.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00274.jpg,2048,1000,4_shuiban,5,139,1,366,228,voc_xml,True,img_03_424992300_00274.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00274.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00279.jpg,2048,1000,4_shuiban,5,37,716,215,955,voc_xml,True,img_03_424992300_00279.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00279.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00311.jpg,2048,1000,4_shuiban,5,82,573,346,801,voc_xml,True,img_03_424992300_00311.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00311.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00428.jpg,2048,1000,4_shuiban,5,69,822,259,1000,voc_xml,True,img_03_424992300_00428.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00428.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00428.jpg,2048,1000,6_siban,7,691,92,1353,982,voc_xml,True,img_03_424992300_00428.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00428.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00514.jpg,2048,1000,4_shuiban,5,1595,675,1967,998,voc_xml,True,img_03_424992300_00514.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00514.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00514.jpg,2048,1000,6_siban,7,801,221,1357,924,voc_xml,True,img_03_424992300_00514.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00514.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00520.jpg,2048,1000,4_shuiban,5,33,722,246,991,voc_xml,True,img_03_424992300_00520.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00520.xml
D:\project_root\data\raw\archive\4\img_03_424992300_00520.jpg,2048,1000,6_siban,7,707,140,1399,962,voc_xml,True,img_03_424992300_00520.jpg,D:\project_root\data\raw\archive\lable\img_03_424992300_00520.xml
D:\project_root\data\raw\archive\1\img_03_424992500_00003.jpg,2048,1000,1_chongkong,2,79,29,212,96,voc_xml,True,img_03_424992500_00003.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00003.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00103.jpg,2048,1000,4_shuiban,5,1,657,179,964,voc_xml,True,img_03_424992500_00103.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00103.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00103.jpg,2048,1000,6_siban,7,181,144,665,846,voc_xml,True,img_03_424992500_00103.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00103.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00228.jpg,2048,1000,4_shuiban,5,1,1,162,251,voc_xml,True,img_03_424992500_00228.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00228.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00388.jpg,2048,1000,4_shuiban,5,1,658,159,891,voc_xml,True,img_03_424992500_00388.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00388.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00437.jpg,2048,1000,4_shuiban,5,36,527,195,801,voc_xml,True,img_03_424992500_00437.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00437.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00482.jpg,2048,1000,4_shuiban,5,62,399,210,681,voc_xml,True,img_03_424992500_00482.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00482.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00514.jpg,2048,1000,4_shuiban,5,1518,191,1936,566,voc_xml,True,img_03_424992500_00514.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00514.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00514.jpg,2048,1000,6_siban,7,1035,136,1389,920,voc_xml,True,img_03_424992500_00514.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00514.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00525.jpg,2048,1000,4_shuiban,5,7,530,182,770,voc_xml,True,img_03_424992500_00525.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00525.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00525.jpg,2048,1000,6_siban,7,865,101,1413,922,voc_xml,True,img_03_424992500_00525.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00525.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00609.jpg,2048,1000,4_shuiban,5,15,375,194,607,voc_xml,True,img_03_424992500_00609.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00609.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00609.jpg,2048,1000,6_siban,7,1043,163,1473,882,voc_xml,True,img_03_424992500_00609.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00609.xml
D:\project_root\data\raw\archive\4\img_03_424992500_00674.jpg,2048,1000,4_shuiban,5,2,594,140,840,voc_xml,True,img_03_424992500_00674.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_00674.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01025.jpg,2048,1000,4_shuiban,5,17,373,212,784,voc_xml,True,img_03_424992500_01025.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01025.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01040.jpg,2048,1000,4_shuiban,5,48,447,231,675,voc_xml,True,img_03_424992500_01040.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01040.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01054.jpg,2048,1000,4_shuiban,5,11,181,191,424,voc_xml,True,img_03_424992500_01054.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01054.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01056.jpg,2048,1000,4_shuiban,5,114,412,292,615,voc_xml,True,img_03_424992500_01056.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01056.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01064.jpg,2048,1000,4_shuiban,5,1581,1,1972,484,voc_xml,True,img_03_424992500_01064.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01064.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01073.jpg,2048,1000,4_shuiban,5,56,183,246,452,voc_xml,True,img_03_424992500_01073.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01073.xml
D:\project_root\data\raw\archive\4\img_03_424992500_01102.jpg,2048,1000,4_shuiban,5,1,805,139,998,voc_xml,True,img_03_424992500_01102.jpg,D:\project_root\data\raw\archive\lable\img_03_424992500_01102.xml
D:\project_root\data\raw\archive\4\img_03_425003700_00402.jpg,2048,1000,4_shuiban,5,1513,299,1969,786,voc_xml,True,img_03_425003700_00402.jpg,D:\project_root\data\raw\archive\lable\img_03_425003700_00402.xml
D:\project_root\data\raw\archive\1\img_03_425004200_00987.jpg,2048,1000,1_chongkong,2,79,575,218,655,voc_xml,True,img_03_425004200_00987.jpg,D:\project_root\data\raw\archive\lable\img_03_425004200_00987.xml
